[00:00:00 - 00:00:02] you've been doing it's valuable
[00:36:43 - 00:36:45] and having an issue in
[00:36:46 - 00:36:48] linux so we're going to
[00:36:49 - 00:36:52] have the screen um um
[00:36:52 - 00:36:54] the little um type of
[00:36:54 - 00:36:56] software that you can see
[00:36:57 - 00:36:58] out there it has aspects
[00:36:59 - 00:37:01] of the buttons on your
[00:37:01 - 00:37:02] devices um our users will
[00:37:02 - 00:37:03] have changes to their own
[00:37:04 - 00:37:05] like image um when they
[00:37:05 - 00:37:06] have to switch in and
[00:37:06 - 00:37:08] also um they will have
[00:37:09 - 00:37:11] more to be used for
[00:37:11 - 00:37:13] um to enterprise systems and
[00:37:13 - 00:37:17] business systems in the computer
[00:37:17 - 00:37:19] you actually have something under
[00:37:19 - 00:37:21] it and it tells us
[00:37:21 - 00:37:22] the code and then we
[00:37:22 - 00:37:24] have the data in the
[00:37:25 - 00:37:32] right direction so your license
[00:37:33 - 00:37:35] conditions are related to contract
[00:37:36 - 00:37:38] documents or image templates on
[00:37:39 - 00:37:40] it but in some cases
[00:37:40 - 00:37:41] some subjects have to do
[00:37:42 - 00:37:43] with their license and on
[00:37:43 - 00:37:44] the common common that would
[00:37:45 - 00:37:46] be a reduction of system
[00:37:47 - 00:37:48] such as a ratio so
[00:37:49 - 00:37:51] we're going to be licensing
[00:37:52 - 00:37:55] the frequency levels such as
[00:37:55 - 00:37:57] the top is 65 we
[00:37:58 - 00:37:59] do the r3 it's using
[00:38:00 - 00:38:02] that and that is usually
[00:38:02 - 00:38:03] licensed by each department what
[00:38:04 - 00:38:08] is a paid software it
[00:38:09 - 00:38:10] is a really intensive stack
[00:38:11 - 00:38:12] of tools a few of
[00:38:13 - 00:38:15] these are those software that
[00:38:15 - 00:38:17] focuses on recording for one
[00:38:17 - 00:38:19] user and recording from the
[00:38:20 - 00:38:21] top service and then they
[00:38:21 - 00:38:22] access all of your data
[00:38:22 - 00:38:24] to all of these these
[00:38:25 - 00:38:27] folks are able to use
[00:38:28 - 00:38:30] your technology to participate in
[00:38:30 - 00:38:31] really great journeys and i
[00:38:32 - 00:38:33] would like to have a
[00:38:33 - 00:38:34] conversation with you about how
[00:38:34 - 00:38:35] to get yourself ready to
[00:38:35 - 00:38:36] meet your household or life
[00:38:37 - 00:38:38] and meet the kids out
[00:38:39 - 00:38:39] there so you can get
[00:38:40 - 00:38:41] in touch with me and
[00:38:41 - 00:38:43] i'll see you in the
[00:38:43 - 00:38:49] next video presentation so we
[00:38:49 - 00:38:51] have some different types of
[00:38:51 - 00:38:52] business models for our systems
[00:38:53 - 00:38:54] system and when they do
[00:38:55 - 00:38:56] have a systems system they
[00:38:57 - 00:38:59] do help people through cyber
[00:38:59 - 00:39:00] security training we have to
[00:39:01 - 00:39:02] have a legitimate educational or
[00:39:03 - 00:39:04] business purpose to be our
[00:39:04 - 00:39:06] assistance that is to provide
[00:39:06 - 00:39:08] the education that we always
[00:39:08 - 00:39:10] need to be having the
[00:39:10 - 00:39:11] education for any policy and
[00:39:12 - 00:39:14] provide a pivotal position on
[00:39:14 - 00:39:16] the institution's part and in
[00:39:16 - 00:39:18] that way the tacs was
[00:39:18 - 00:39:19] just a data that we
[00:39:20 - 00:39:21] were interested in so what
[00:39:22 - 00:39:25] are some of the best
[00:39:26 - 00:39:29] applications that you can use
[00:39:30 - 00:39:33] for integration resources they can
[00:39:34 - 00:39:38] include machine experience machine machine
[00:39:39 - 00:39:42] machine and machine so of
[00:39:43 - 00:39:45] course we have done the
[00:39:45 - 00:39:47] same so we are going
[00:39:47 - 00:39:48] to be just the right
[00:39:49 - 00:39:50] that you should come to
[00:39:51 - 00:39:52] the hmnc now they are
[00:39:52 - 00:39:54] going to be trying to
[00:39:55 - 00:39:57] take you into the discovery
[00:39:57 - 00:39:58] of propositions of information which
[00:39:59 - 00:40:01] are going to be used
[00:40:02 - 00:40:04] in most of the public
[00:40:04 - 00:40:06] data or they saw the
[00:40:06 - 00:40:08] virtual it or um uh
[00:40:09 - 00:40:11] group vendors i mean well
[00:40:12 - 00:40:13] they can be the same
[00:40:13 - 00:40:14] age they can be from
[00:40:14 - 00:40:15] different directions or they can
[00:40:15 - 00:40:16] do different things or you
[00:40:17 - 00:40:19] know we you can get
[00:40:19 - 00:40:22] um some people they look
[00:40:22 - 00:40:23] at the computer they give
[00:40:23 - 00:40:24] us their information some people
[00:40:24 - 00:40:25] they can go out there
[00:40:25 - 00:40:26] and fix it you know
[00:40:26 - 00:40:27] i know lots of other
[00:40:27 - 00:40:28] people who have been training
[00:40:28 - 00:40:29] or all these other people
[00:40:29 - 00:40:30] who teach right now um
[00:40:31 - 00:40:33] teaching we would ask for
[00:40:33 - 00:40:35] so if you have a
[00:40:35 - 00:40:37] t-mobile probably only works for
[00:40:37 - 00:40:38] 12 minutes or so either
[00:40:39 - 00:40:41] your password and then you
[00:40:41 - 00:40:43] ask what is your password
[00:40:43 - 00:40:45] so you can have passwords
[00:40:45 - 00:40:47] that happen to be on
[00:40:48 - 00:40:52] your devices and whatever your
[00:40:52 - 00:40:53] strong name is you will
[00:40:53 - 00:40:54] get an update and things
[00:40:55 - 00:40:56] like that you know there's
[00:40:57 - 00:40:58] no other way to let
[00:40:58 - 00:40:59] this go off it's absolutely
[00:41:00 - 00:41:01] impossible to get this corrected
[00:41:01 - 00:41:02] if you can get one
[00:41:03 - 00:41:04] of these in your house
[00:41:04 - 00:41:05] or in your home if
[00:41:05 - 00:41:06] you have if you're going
[00:41:06 - 00:41:07] to be late for something
[00:41:08 - 00:41:09] like that then just go
[00:41:09 - 00:41:10] put it on your detention
[00:41:10 - 00:41:13] center search so as far
[00:41:13 - 00:41:14] as this is unique one
[00:41:14 - 00:41:15] of the big i mean
[00:41:16 - 00:41:17] i've had a busy time
[00:41:17 - 00:41:18] with you know some of
[00:41:18 - 00:41:19] the different departments we've gone
[00:41:19 - 00:41:20] out to but we do
[00:41:21 - 00:41:22] research and we have a
[00:41:23 - 00:41:24] specific individual that we're going
[00:41:25 - 00:41:26] to be asking for help
[00:41:26 - 00:41:27] with so if you're interested
[00:41:28 - 00:41:29] what could be the most
[00:41:29 - 00:41:30] successful business you could expect
[00:41:31 - 00:41:34] and then this is a
[00:41:34 - 00:41:37] comparison to our initial location
[00:41:37 - 00:41:38] here and this is the
[00:41:38 - 00:41:39] location that we are going
[00:41:39 - 00:41:40] to be visiting in the
[00:41:40 - 00:41:41] future and this is the
[00:41:42 - 00:41:43] location that we are going
[00:41:43 - 00:41:44] to be visiting in the
[00:41:44 - 00:41:46] future so for our final
[00:41:46 - 00:41:48] location it's a two-week start
[00:41:49 - 00:41:50] it's a two-week day so
[00:41:51 - 00:41:53] do you want to make
[00:41:53 - 00:41:55] sure that it's there in
[00:41:55 - 00:41:56] the week is that email
[00:41:57 - 00:41:58] on the internet the most
[00:41:59 - 00:42:00] you're expecting the email uh
[00:42:00 - 00:42:01] what about my dick message
[00:42:02 - 00:42:03] my email what's my email
[00:42:03 - 00:42:04] address which is the region
[00:42:05 - 00:42:06] that i'm from again i'm
[00:42:06 - 00:42:07] from the united kingdom so
[00:42:07 - 00:42:09] i suggest to to the
[00:42:09 - 00:42:10] best of our ability to
[00:42:11 - 00:42:12] email that before you do
[00:42:12 - 00:42:13] that reach out to the
[00:42:14 - 00:42:15] public news um because they
[00:42:15 - 00:42:17] could lead you to um
[00:42:18 - 00:42:20] a website or the internet
[00:42:21 - 00:42:23] or um there's a virus
[00:42:23 - 00:42:25] or lead to other activities
[00:42:25 - 00:42:28] to actually give them safety
[00:42:28 - 00:42:31] and assessment okay so there
[00:42:32 - 00:42:33] are also these people who
[00:42:34 - 00:42:36] can update your score on
[00:42:36 - 00:42:37] the internet they can actually
[00:42:38 - 00:42:39] search through web updates or
[00:42:39 - 00:42:41] your apps that you have
[00:42:41 - 00:42:42] over here they also can
[00:42:43 - 00:42:45] search through web links of
[00:42:45 - 00:42:47] your ios or your physical
[00:42:47 - 00:42:48] education levels so the other
[00:42:49 - 00:42:50] ones that i'm going to
[00:42:51 - 00:42:52] show you this is the
[00:42:53 - 00:42:54] one i'm using and this
[00:42:54 - 00:42:55] is the one that i'm
[00:42:56 - 00:42:57] going to use right now
[00:42:57 - 00:42:58] using the phone i'm going
[00:42:58 - 00:42:59] to show you a little
[00:43:00 - 00:43:01] more of my own way
[00:43:01 - 00:43:02] to try and contact you
[00:43:02 - 00:43:04] to get your personal information
[00:43:04 - 00:43:05] or just to shoot with
[00:43:05 - 00:43:06] slaves you can ask the
[00:43:06 - 00:43:07] mark signer to take a
[00:43:08 - 00:43:09] message to mr lifford and
[00:43:09 - 00:43:10] of course i can give
[00:43:10 - 00:43:11] you a line to do
[00:43:11 - 00:43:13] your call so there's a
[00:43:13 - 00:43:15] conversation probably bigger form of
[00:43:16 - 00:43:18] the site name obviously the
[00:43:18 - 00:43:21] website's been closed for 23
[00:43:22 - 00:43:23] months and to come to
[00:43:23 - 00:43:25] your surface support and get
[00:43:26 - 00:43:27] any help at all is
[00:43:28 - 00:43:30] really the most late to
[00:43:30 - 00:43:31] the work that's taking place
[00:43:31 - 00:43:32] right now so i'm very
[00:43:33 - 00:43:35] excited about that thank you
[00:43:35 - 00:43:36] thank you and then um
[00:43:37 - 00:43:38] a discussion on the type
[00:43:39 - 00:43:41] of statistics and the location
[00:43:41 - 00:43:43] of topics to answer the
[00:43:43 - 00:43:44] actual important questions um so
[00:43:44 - 00:43:46] if i'm not used to
[00:43:46 - 00:43:48] the local traffic conditions and
[00:43:48 - 00:43:49] things like that i'm actually
[00:43:50 - 00:43:51] going to use youtube and
[00:43:51 - 00:43:52] again it's easy to go
[00:43:53 - 00:43:54] into the online world if
[00:43:54 - 00:43:55] you're not around to do
[00:43:56 - 00:43:59] that okay yeah probably um
[00:43:59 - 00:44:01] because we're not actually doing
[00:44:01 - 00:44:03] web sites you know we
[00:44:04 - 00:44:04] work so i'm going to
[00:44:04 - 00:44:05] start with a table here
[00:44:05 - 00:44:06] and i'm going to go
[00:44:06 - 00:44:07] to the definition the initial
[00:44:07 - 00:44:10] project and i'm going to
[00:44:10 - 00:44:12] start with the terms so
[00:44:12 - 00:44:13] i'm going to start with
[00:44:13 - 00:44:14] initial terms and i'm going
[00:44:15 - 00:44:16] to put in the names
[00:44:16 - 00:44:18] okay so this is an
[00:44:19 - 00:44:20] example here what this means
[00:44:21 - 00:44:22] is that you're filling out
[00:44:22 - 00:44:23] the names of the buildings
[00:44:23 - 00:44:25] you're accessing and you're checking
[00:44:25 - 00:44:27] the data search but the
[00:44:27 - 00:44:29] different websites are available and
[00:44:29 - 00:44:30] then once you've done all
[00:44:30 - 00:44:31] of that you're going to
[00:44:32 - 00:44:33] go to the webinar page
[00:44:33 - 00:44:34] here i think if you're
[00:44:35 - 00:44:37] sure that you're going to
[00:44:37 - 00:44:39] be able to do it
[00:44:39 - 00:44:41] let's say in july if
[00:44:42 - 00:44:43] you're at this point in
[00:44:43 - 00:44:45] time that you're going to
[00:44:45 - 00:44:46] be able to go out
[00:44:47 - 00:44:48] there and just associate with
[00:44:48 - 00:44:49] that list for research and
[00:44:49 - 00:44:50] if you're going to have
[00:44:50 - 00:44:51] a lot of time to
[00:44:52 - 00:44:53] do one or three things
[00:44:53 - 00:44:54] on this list make sure
[00:44:55 - 00:44:56] you have a respectable comfortable
[00:44:57 - 00:44:58] honest list try to make
[00:44:58 - 00:44:59] sure that you've been sure
[00:44:59 - 00:45:00] that you're going to be
[00:45:00 - 00:45:01] able to do a report
[00:45:01 - 00:45:02] after and actually the difference
[00:45:03 - 00:45:09] in the right side in
[00:45:10 - 00:45:12] this production we have some
[00:45:12 - 00:45:14] sort of second stage we
[00:45:15 - 00:45:18] have found that activists farmers
[00:45:19 - 00:45:23] federal groups nation states and
[00:45:24 - 00:45:24] for these are some of
[00:45:24 - 00:45:25] those we have some of
[00:45:26 - 00:45:27] our best sponsors and the
[00:45:28 - 00:45:31] one thing that can change
[00:45:32 - 00:45:34] is the weather conditions it
[00:45:35 - 00:45:37] could be rain it could
[00:45:38 - 00:45:39] be a tropical day especially
[00:45:40 - 00:45:41] the last day of the
[00:45:42 - 00:45:43] year is always a perfect
[00:45:44 - 00:45:45] day isn't it it could
[00:45:45 - 00:45:47] be heat it could be
[00:45:48 - 00:45:49] you know a natural situation
[00:45:49 - 00:45:51] i'll just go ahead there
[00:45:52 - 00:45:54] are a lot of times
[00:45:54 - 00:45:56] people that go out there
[00:45:57 - 00:45:58] and they do this just
[00:45:59 - 00:46:00] because they can do that
[00:46:00 - 00:46:01] and if you can't do
[00:46:02 - 00:46:03] this just throw this out
[00:46:03 - 00:46:04] for them so one single
[00:46:05 - 00:46:06] product one unit one product
[00:46:07 - 00:46:09] one product so we can't
[00:46:09 - 00:46:10] just kind of stay a
[00:46:11 - 00:46:12] bit too long or too
[00:46:13 - 00:46:14] long so we can't do
[00:46:14 - 00:46:16] that we have many different
[00:46:17 - 00:46:20] things we have these products
[00:46:20 - 00:46:23] from tmi from sms we
[00:46:24 - 00:46:27] have the many different devices
[00:46:27 - 00:46:29] i'm sure all of you
[00:46:29 - 00:46:30] have seen our desk we've
[00:46:30 - 00:46:31] seen that and they've got
[00:46:32 - 00:46:32] lots of stuff on it
[00:46:33 - 00:46:34] so i'm sure you'll be
[00:46:35 - 00:46:36] very well free i can
[00:46:36 - 00:46:38] tell you that we also
[00:46:38 - 00:46:39] have a project with goa
[00:46:40 - 00:46:41] here and i'm really looking
[00:46:41 - 00:46:43] forward the discussion we've been
[00:46:43 - 00:46:45] taking and we've clicked on
[00:46:46 - 00:46:48] its links we wanted to
[00:46:48 - 00:46:49] have some about something that
[00:46:50 - 00:46:51] they would call as i'm
[00:46:51 - 00:46:53] afraid the lead person of
[00:46:53 - 00:46:54] things so they could have
[00:46:55 - 00:46:56] an opportunity to do that
[00:46:57 - 00:46:58] and so we were working
[00:46:59 - 00:47:00] on a new idea actually
[00:47:00 - 00:47:02] last week so we decided
[00:47:02 - 00:47:04] to create this new section
[00:47:04 - 00:47:06] which was in a particular
[00:47:06 - 00:47:07] email that to be true
[00:47:08 - 00:47:09] to be able to see
[00:47:09 - 00:47:11] that to all of these
[00:47:11 - 00:47:12] results have the same there
[00:47:13 - 00:47:14] is a particular email that's
[00:47:15 - 00:47:16] circulating on facebook that has
[00:47:16 - 00:47:18] these links that you can
[00:47:18 - 00:47:24] go to and read this
[00:47:25 - 00:47:27] is for a very good
[00:47:27 - 00:47:29] policy so far i've been
[00:47:29 - 00:47:31] seeing that this is a
[00:47:31 - 00:47:33] completely new or totally new
[00:47:33 - 00:47:35] speaker to work together to
[00:47:35 - 00:47:36] make sure that they're appropriate
[00:47:36 - 00:47:38] and i'll take you down
[00:47:39 - 00:47:40] a little bit each week
[00:47:40 - 00:47:42] so that we can talk
[00:47:42 - 00:47:43] through the data plan and
[00:47:43 - 00:47:45] policies the websites and applications
[00:47:45 - 00:47:47] list provide what you need
[00:47:47 - 00:47:49] for the next few years
[00:47:49 - 00:47:50] of the new policy the
[00:47:51 - 00:47:53] ability for activity and learning
[00:47:53 - 00:47:55] functions is the ability to
[00:47:55 - 00:47:57] switch your site and is
[00:47:57 - 00:47:59] subject to all the other
[00:47:59 - 00:48:01] members and make sure that
[00:48:02 - 00:48:04] the terminal rctc services access
[00:48:05 - 00:48:08] data in the app are
[00:48:08 - 00:48:11] placed in the community or
[00:48:11 - 00:48:12] elsewhere for the client to
[00:48:13 - 00:48:14] be able to take a
[00:48:14 - 00:48:15] file from and send it
[00:48:15 - 00:48:16] to the original service and
[00:48:17 - 00:48:18] the service will send it
[00:48:18 - 00:48:19] to the network i'm just
[00:48:19 - 00:48:20] going to go back to
[00:48:20 - 00:48:22] the presentation here it is
[00:48:22 - 00:48:28] okay make sure that the
[00:48:28 - 00:48:29] other button that button is
[00:48:30 - 00:48:31] suggesting that sometimes you're listening
[00:48:32 - 00:48:33] to the data but i'm
[00:48:33 - 00:48:34] going to leave that blank
[00:48:36 - 00:48:38] make sure that the combination
[00:48:39 - 00:48:40] of the two the photo-translator
[00:48:41 - 00:48:42] and the hard-to-experiment network is
[00:48:43 - 00:48:45] in particular important and i
[00:48:45 - 00:48:46] went from a sign of
[00:48:46 - 00:48:48] trust to a claim of
[00:48:48 - 00:48:49] discord and the importance of
[00:48:49 - 00:48:51] the state of the country's
[00:48:52 - 00:48:57] institutions and it's a very
[00:48:57 - 00:48:58] nice thing to do i
[00:48:58 - 00:48:59] wish that was more to
[00:48:59 - 00:49:00] do with any of the
[00:49:00 - 00:49:01] reports but if you can
[00:49:01 - 00:49:02] see the word i'm referring
[00:49:02 - 00:49:03] to is the government has
[00:49:04 - 00:49:04] already given me the right
[00:49:05 - 00:49:06] to watch i don't see
[00:49:06 - 00:49:09] it i don't want to
[00:49:09 - 00:49:09] hear it i'm trying to
[00:49:10 - 00:49:11] get it out of here
[00:49:11 - 00:49:12] so basically these are all
[00:49:12 - 00:49:13] the things you want to
[00:49:14 - 00:49:15] work with and it's great
[00:49:15 - 00:49:17] to have them for you
[00:49:17 - 00:49:19] and the second thing we
[00:49:19 - 00:49:21] want to do is we
[00:49:21 - 00:49:23] want to make sure that
[00:49:24 - 00:49:25] you have a really good
[00:49:26 - 00:49:27] license and you want to
[00:49:27 - 00:49:29] make sure that you have
[00:49:29 - 00:49:31] a lot of things that
[00:49:31 - 00:49:32] are fast-tracked so if you're
[00:49:33 - 00:49:34] going to do a business
[00:49:34 - 00:49:35] you want to make sure
[00:49:36 - 00:49:37] that your business is fast-tracked
[00:49:37 - 00:49:38] and your market working model
[00:49:39 - 00:49:41] do you change that do
[00:49:41 - 00:49:43] you have to do that
[00:49:43 - 00:49:44] if you have any feedback
[00:49:44 - 00:49:45] you can leave a comment
[00:49:46 - 00:49:47] below and we'll get to
[00:49:47 - 00:49:48] that for you so that
[00:49:48 - 00:49:50] way we can you know
[00:49:50 - 00:49:51] if you have anything to
[00:49:52 - 00:49:53] say to someone else that
[00:49:53 - 00:49:54] would be great we'll take
[00:49:55 - 00:49:56] that to the expert we're
[00:49:56 - 00:49:57] here to deal with your
[00:49:58 - 00:49:59] ads and also i think
[00:49:59 - 00:50:00] for me if you're on
[00:50:00 - 00:50:01] a follow up on your
[00:50:02 - 00:50:03] system system you are in
[00:50:03 - 00:50:04] what system you're in and
[00:50:04 - 00:50:05] getting big poor and stale
[00:50:06 - 00:50:07] products i say well like
[00:50:07 - 00:50:09] features are there and we
[00:50:09 - 00:50:10] use them to enable a
[00:50:11 - 00:50:12] lot of the benefits either
[00:50:12 - 00:50:14] in forever or never or
[00:50:14 - 00:50:15] if we are not in
[00:50:16 - 00:50:17] phase and say if the
[00:50:17 - 00:50:19] process is not as good
[00:50:19 - 00:50:20] as it is so i'm
[00:50:21 - 00:50:23] wondering that i can then
[00:50:23 - 00:50:25] express what you think about
[00:50:26 - 00:50:27] the kind of the situation
[00:50:28 - 00:50:29] that we don't know so
[00:50:30 - 00:50:31] it's a good point you
[00:50:32 - 00:50:33] know it's a good replacement
[00:50:33 - 00:50:35] for that device i know
[00:50:36 - 00:50:38] that there are people that
[00:50:38 - 00:50:40] have apps that are able
[00:50:41 - 00:50:42] to access your device through
[00:50:43 - 00:50:44] the wi-fi and so you
[00:50:45 - 00:50:46] know you're not a public
[00:50:47 - 00:50:48] service you might want to
[00:50:48 - 00:50:50] have those devices so you're
[00:50:50 - 00:50:51] going to need to be
[00:50:52 - 00:50:53] able to not watch and
[00:50:53 - 00:50:54] just be at so we're
[00:50:54 - 00:50:55] going to look at the
[00:50:56 - 00:50:57] same way we do it
[00:50:57 - 00:50:58] in the bathroom and we're
[00:50:58 - 00:50:59] going to use a manual
[00:50:59 - 00:51:00] path but i'm going to
[00:51:00 - 00:51:01] use a little bit of
[00:51:01 - 00:51:02] a turning wheel so i
[00:51:02 - 00:51:03] don't know if that will
[00:51:03 - 00:51:04] do it but i'm going
[00:51:04 - 00:51:05] to use two turns and
[00:51:05 - 00:51:06] i'm going to go in
[00:51:06 - 00:51:06] a way that matters and
[00:51:07 - 00:51:07] we're going to actually go
[00:51:07 - 00:51:08] in a way that works
[00:51:08 - 00:51:09] and i'm going to go
[00:51:09 - 00:51:10] in a way that works
[00:51:10 - 00:51:11] for it and so i'm
[00:51:11 - 00:51:12] trying to get the habit
[00:51:13 - 00:51:14] of seeing this thing move
[00:51:14 - 00:51:16] on the side and it's
[00:51:16 - 00:51:17] always like this and it's
[00:51:17 - 00:51:19] like trapping and things like
[00:51:19 - 00:51:21] that so here you have
[00:51:22 - 00:51:24] all your phone number and
[00:51:25 - 00:51:27] password numbers and the other
[00:51:27 - 00:51:30] thing we'll add is that
[00:51:30 - 00:51:32] we have two voice apps
[00:51:32 - 00:51:34] and the reason why we
[00:51:34 - 00:51:36] put these is so that
[00:51:36 - 00:51:38] when you watch you can
[00:51:38 - 00:51:39] get to the front end
[00:51:39 - 00:51:41] so the easiest way to
[00:51:41 - 00:51:43] do that is that you
[00:51:43 - 00:51:45] know if you're not looking
[00:51:45 - 00:51:46] for that device anymore and
[00:51:47 - 00:51:48] you actually go out to
[00:51:48 - 00:51:50] review a reshot which writes
[00:51:50 - 00:51:51] all the information that's on
[00:51:52 - 00:51:55] the website and that will
[00:51:55 - 00:51:56] be pulled by the student
[00:51:57 - 00:51:58] and they can go to
[00:51:58 - 00:52:03] work so the protection model
[00:52:03 - 00:52:05] that i'm going to explain
[00:52:06 - 00:52:08] it's a tool that's right
[00:52:08 - 00:52:09] here on the website and
[00:52:10 - 00:52:11] it's also a branch that
[00:52:11 - 00:52:12] you will have there and
[00:52:13 - 00:52:14] what we've made in the
[00:52:14 - 00:52:16] spring so you have computers
[00:52:16 - 00:52:18] the test needs to do
[00:52:18 - 00:52:19] a test on the network
[00:52:19 - 00:52:21] so the test needs to
[00:52:21 - 00:52:22] do multiple network interactions so
[00:52:23 - 00:52:24] it's sort of like a
[00:52:24 - 00:52:26] blackface the test needs to
[00:52:26 - 00:52:28] do a test on the
[00:52:28 - 00:52:29] internet for example and the
[00:52:30 - 00:52:31] test needs to do it
[00:52:31 - 00:52:32] on the internet even more
[00:52:33 - 00:52:34] often it's really close to
[00:52:34 - 00:52:35] the parents so it's really
[00:52:35 - 00:52:36] not a lot of data
[00:52:37 - 00:52:38] and it's mostly just a
[00:52:38 - 00:52:39] little bit of access so
[00:52:40 - 00:52:41] i'll just give you a
[00:52:42 - 00:52:43] tip for the night go
[00:52:44 - 00:52:45] out for a walk go
[00:52:45 - 00:52:47] out for dinner and keep
[00:52:47 - 00:52:48] track of your textbooks which
[00:52:49 - 00:52:50] is what i'm going to
[00:52:50 - 00:52:51] do and what they're doing
[00:52:51 - 00:52:53] is they're trying to execute
[00:52:53 - 00:52:54] the topic that i'm going
[00:52:55 - 00:52:55] to teach you so i'm
[00:52:56 - 00:52:57] going to show you some
[00:52:57 - 00:52:58] examples of the facts the
[00:52:58 - 00:52:59] evidence and some facts and
[00:53:00 - 00:53:01] i'm basically going to teach
[00:53:01 - 00:53:03] you how to write a
[00:53:03 - 00:53:04] letter to your colleague and
[00:53:05 - 00:53:06] how to tell them so
[00:53:06 - 00:53:08] go to a particular website
[00:53:08 - 00:53:09] and then from there turn
[00:53:09 - 00:53:10] to your cell phone and
[00:53:10 - 00:53:11] it's become a full-time job
[00:53:12 - 00:53:13] at the school team and
[00:53:14 - 00:53:15] it's a really good area
[00:53:15 - 00:53:18] for it and um read
[00:53:20 - 00:53:20] somewhere so when it's period
[00:53:21 - 00:53:22] in the computer and you're
[00:53:22 - 00:53:23] all trying to place a
[00:53:23 - 00:53:24] book it's set there and
[00:53:24 - 00:53:26] you're going to try to
[00:53:26 - 00:53:27] read something and then you'll
[00:53:27 - 00:53:28] read stuff so i mean
[00:53:29 - 00:53:30] i think a lot of
[00:53:30 - 00:53:31] times i've tried that to
[00:53:32 - 00:53:33] go with peer-to-peer and i've
[00:53:33 - 00:53:34] you're supposed to be learning
[00:53:34 - 00:53:35] the values of that so
[00:53:35 - 00:53:36] not just be a part
[00:53:37 - 00:53:38] of your general life people
[00:53:38 - 00:53:40] don't disagree with this we're
[00:53:40 - 00:53:42] just building on our own
[00:53:42 - 00:53:46] ideas and this is how
[00:53:47 - 00:53:48] we're going to install something
[00:53:48 - 00:53:50] that actually is effective so
[00:53:50 - 00:53:51] we'll just pull this and
[00:53:52 - 00:53:53] we'll turn the key on
[00:53:53 - 00:53:54] and start it up and
[00:53:55 - 00:53:56] i'll just pull the key
[00:53:56 - 00:53:58] back on so for example
[00:53:58 - 00:54:00] if you're going to submit
[00:54:00 - 00:54:02] a new script and if
[00:54:02 - 00:54:03] you're um um i've got
[00:54:04 - 00:54:05] some stuff some math and
[00:54:06 - 00:54:07] some like i've got a
[00:54:08 - 00:54:09] storage um application and then
[00:54:10 - 00:54:12] you have your object if
[00:54:12 - 00:54:13] you want to do your
[00:54:13 - 00:54:14] script and you want to
[00:54:14 - 00:54:15] do your object you have
[00:54:15 - 00:54:16] to actually make a prompt
[00:54:17 - 00:54:18] and you have to sort
[00:54:18 - 00:54:19] of authenticate the text and
[00:54:19 - 00:54:21] then you have to update
[00:54:21 - 00:54:22] and anybody who's so focused
[00:54:23 - 00:54:24] they will put that back
[00:54:25 - 00:54:26] to the report being heard
[00:54:26 - 00:54:28] very actively on the computer
[00:54:28 - 00:54:30] side of things another thing
[00:54:30 - 00:54:32] that might happen to you
[00:54:32 - 00:54:34] is that other indicators especially
[00:54:35 - 00:54:36] the one that's on the
[00:54:36 - 00:54:37] top of the screen the
[00:54:37 - 00:54:38] two of those ones if
[00:54:38 - 00:54:39] you can have some of
[00:54:40 - 00:54:41] that data flow back down
[00:54:41 - 00:54:43] that would generally be for
[00:54:43 - 00:54:45] advertising using the different forms
[00:54:45 - 00:54:47] of activity that you're using
[00:54:47 - 00:54:51] any questions yes moving on
[00:54:51 - 00:54:53] to a point we like
[00:54:53 - 00:54:55] to make for a broad
[00:54:55 - 00:54:57] class test on the data
[00:54:57 - 00:54:58] issue for health care so
[00:54:59 - 00:55:00] you can find units that
[00:55:00 - 00:55:01] you can do you know
[00:55:02 - 00:55:03] to help with the low
[00:55:03 - 00:55:04] income low income low income
[00:55:05 - 00:55:06] low income low income low
[00:55:06 - 00:55:08] income low income low income
[00:55:08 - 00:55:09] low income low income low
[00:55:10 - 00:55:11] income low income low income
[00:55:11 - 00:55:13] low income if that would
[00:55:13 - 00:55:14] be one approach but it's
[00:55:15 - 00:55:17] not i'm not convinced but
[00:55:17 - 00:55:18] i'll try to deal with
[00:55:19 - 00:55:19] it but it's probably too
[00:55:20 - 00:55:21] late to do that right
[00:55:21 - 00:55:26] now is that all yeah
[00:55:26 - 00:55:27] yeah that's all that's all
[00:55:28 - 00:55:29] i have yeah that's all
[00:55:29 - 00:55:30] i have but i am
[00:55:30 - 00:55:31] trying to make it a
[00:55:31 - 00:55:31] bit easier for us to
[00:55:32 - 00:55:32] be able to do this
[00:55:33 - 00:55:33] in a way that's more
[00:55:34 - 00:55:36] actually more effective and more
[00:55:36 - 00:55:38] exhausting than anything i've done
[00:55:38 - 00:55:40] in a long long time
[00:55:40 - 00:55:41] i appreciate that and i'm
[00:55:41 - 00:55:42] trying to work on it
[00:55:42 - 00:55:43] and then you'll be a
[00:55:44 - 00:55:45] citizen and then when they
[00:55:45 - 00:55:46] start talking about it it's
[00:55:47 - 00:55:48] not really a question but
[00:55:48 - 00:55:50] in fact you're not actually
[00:55:50 - 00:55:51] the point i'm not in
[00:55:51 - 00:55:52] a position to say that's
[00:55:53 - 00:55:53] not the point so it's
[00:55:54 - 00:55:55] not a point to ask
[00:55:55 - 00:55:56] questions but the point is
[00:55:57 - 00:55:57] i am a citizen and
